,id_dest,id_source,doc_type,dest_title,source_title,dest_path,source_arxiv_url,match_type,matched_info,matched_text
339,social-principles-of-human-centric-ai,1510.03346,nesta,Social Principles of Human-Centric AI,The social dilemma of autonomous vehicles,social-principles-of-human-centric-ai.txt,http://arxiv.org/abs/1510.03346,by_title,thesocialdilemmaofautonomousvehicles,20appepdfbonnefonjeanfrançoisshariffazimrahwaniyadthesocialdilemmaofautonomousvehiclesscience2016pp15731576dengboertherobotsd
340,social-principles-of-human-centric-ai,2010.15665,nesta,Social Principles of Human-Centric AI,Machine Ethics and Automated Vehicles,social-principles-of-human-centric-ai.txt,http://arxiv.org/abs/2010.15665,by_title,machineethicsandautomatedvehicles,portationresearchboard20142424pp586510goodallnoahjmachineethicsandautomatedvehiclesroadvehicleautomationspringerinternational
341,social-principles-of-human-centric-ai,2010.16309,nesta,Social Principles of Human-Centric AI,Ethical Decision Making During Automated Vehicle Crashes,social-principles-of-human-centric-ai.txt,http://arxiv.org/abs/2010.16309,by_title,ethicaldecisionmakingduringautomatedvehiclecrashes,ngscienceandengineeringethics2016pp120goodallnoahjethicaldecisionmakingduringautomatedvehiclecrashestransportationresearchrec
342,ai-4-belgium,1902.07669,nesta,AI 4 Belgium,"ScispaCy: Fast and Robust Models for Biomedical Natural Language
  Processing",ai-4-belgium.txt,http://arxiv.org/abs/1902.07669,by_title,scispacyfastandrobustmodelsforbiomedicalnaturallanguageprocessing,thesecanbetechnologicaleglawfirmsworkingtogetheronnaturallanguageprocessingadministrativeegcreationofstandardstemplatestodimi
343,ai-4-belgium,2002.08254,nesta,AI 4 Belgium,"Weakly Supervised Semantic Segmentation of Satellite Images for Land
  Cover Mapping -- Challenges and Opportunities",ai-4-belgium.txt,http://arxiv.org/abs/2002.08254,by_title,weaklysupervisedsemanticsegmentationofsatelliteimagesforlandcovermappingchallengesandopportunities,peaninvestmentprogrammesitiscrucialtodemystifyaischallengesandopportunities19innovateandradiatebelgianuniversitiesresearchlab
344,ai-4-belgium,2008.10022,nesta,AI 4 Belgium,"COVID-19 Pandemic: Identifying Key Issues using Social Media and Natural
  Language Processing",ai-4-belgium.txt,http://arxiv.org/abs/2008.10022,by_title,covid19pandemicidentifyingkeyissuesusingsocialmediaandnaturallanguageprocessing,thesecanbetechnologicaleglawfirmsworkingtogetheronnaturallanguageprocessingadministrativeegcreationofstandardstemplatestodimi
345,ethics-commission-automated-and-connected-driving,1510.03346,nesta,Ethics Commission: Automated and Connected Driving,The social dilemma of autonomous vehicles,ethics-commission-automated-and-connected-driving.txt,http://arxiv.org/abs/1510.03346,by_title,thesocialdilemmaofautonomousvehicles,20appepdfbonnefonjeanfrançoisshariffazimrahwaniyadthesocialdilemmaofautonomousvehiclesscience2016pp15731576dengboertherobotsd
346,ethics-commission-automated-and-connected-driving,2010.15665,nesta,Ethics Commission: Automated and Connected Driving,Machine Ethics and Automated Vehicles,ethics-commission-automated-and-connected-driving.txt,http://arxiv.org/abs/2010.15665,by_title,machineethicsandautomatedvehicles,portationresearchboard20142424pp586510goodallnoahjmachineethicsandautomatedvehiclesroadvehicleautomationspringerinternational
347,ethics-commission-automated-and-connected-driving,2010.16309,nesta,Ethics Commission: Automated and Connected Driving,Ethical Decision Making During Automated Vehicle Crashes,ethics-commission-automated-and-connected-driving.txt,http://arxiv.org/abs/2010.16309,by_title,ethicaldecisionmakingduringautomatedvehiclecrashes,ngscienceandengineeringethics2016pp120goodallnoahjethicaldecisionmakingduringautomatedvehiclecrashestransportationresearchrec
348,ethical-principles-for-artificial-intelligence-and-data-analytics,2105.01580,nesta,Ethical Principles for Artificial Intelligence and Data Analytics,"Robustness Enhancement of Object Detection in Advanced Driver Assistance
  Systems (ADAS)",ethical-principles-for-artificial-intelligence-and-data-analytics.txt,http://arxiv.org/abs/2105.01580,by_title,robustnessenhancementofobjectdetectioninadvanceddriverassistancesystemsadas,labletocanadianconsumersoftenintheformofadvanceddriverassistancesystemsadassuchasadaptivecruisecontrolandautomatedparkingmore
349,algorithmic-accountability-in-low-and-middle-income-countries,1104.3913,nesta,Algorithmic Accountability in Low and Middle Income Countries,Fairness Through Awareness,algorithmic-accountability-in-low-and-middle-income-countries.txt,http://arxiv.org/abs/1104.3913,by_title,fairnessthroughawareness,_dignazio_52pdfdworkchardtmpitassitreingoldozemelrfairnessthroughawarenessinproceedingsofthe3rdinnovationsintheoreticalcompu
350,algorithmic-accountability-in-low-and-middle-income-countries,1412.3756,nesta,Algorithmic Accountability in Low and Middle Income Countries,Certifying and removing disparate impact,algorithmic-accountability-in-low-and-middle-income-countries.txt,http://arxiv.org/abs/1412.3756,by_title,certifyingandremovingdisparateimpact,nmfriedlersmoellerjscheideggercvenkatasubramanianscertifyingandremovingdisparateimpactinproceedingsofthe21thacmsigkddinternat
351,algorithmic-accountability-in-low-and-middle-income-countries,1507.05259,nesta,Algorithmic Accountability in Low and Middle Income Countries,Fairness Constraints: Mechanisms for Fair Classification,algorithmic-accountability-in-low-and-middle-income-countries.txt,http://arxiv.org/abs/1507.05259,by_arxiv_id,1507.05259,"Media technologies: Essays on 
communication, materiality, and society, pp. 167–  193. MIT 
Press (2014)  
•  Wang, T., Rudin, C., Wagner, D., Sevieri, R.: Learning 
to detect patterns of crime. In: Machine Learning and 
Knowledge Discovery in Databases, pp. 515–530. Springer 
(2013) 
•  Willson, M.: Algorithms (and the) everyday. Information, 
Communication & Society  (2016) 
• 
• 
• 
Zafar, M.B., Martinez, I.V., Rodriguez, M.D., Gummadi, K.P.: 
Learning fair classifiers.  arXiv preprint arXiv:1507.05259 
(2015)  
Zarsky, T.: The trouble with algorithmic decisions: An 
analytic road map to examine  efficiency and fairness 
in automated and opaque decision making. Science, 
Technology,  and Human Values 41(1), 118–132 (2016)  
Zemel, R., Wu, Y., Swersky, K., Pitassi, T., Dwork, C.: 
Learning fair representation.  In: Proceedings of the 2013 
International Conference on Machine Learning (ICML), pp. 
325–333 (2012) 
 
 
 
 
 
 
 
Hajian, S., Bonchi, F., Castillo, C.: Algorithmic bias: 
From discri"
352,algorithmic-accountability-in-low-and-middle-income-countries,1609.05807,nesta,Algorithmic Accountability in Low and Middle Income Countries,Inherent Trade-Offs in the Fair Determination of Risk Scores,algorithmic-accountability-in-low-and-middle-income-countries.txt,http://arxiv.org/abs/1609.05807,by_title,inherenttradeoffsinthefairdeterminationofriskscores,ngpp869874ieee2010kleinbergjmullainathansraghavanminherenttradeoffsinthefairdeterminationofriskscoresinproceedingsofthe8thinn
353,algorithmic-accountability-in-low-and-middle-income-countries,1609.07236,nesta,Algorithmic Accountability in Low and Middle Income Countries,On the (im)possibility of fairness,algorithmic-accountability-in-low-and-middle-income-countries.txt,http://arxiv.org/abs/1609.07236,by_arxiv_id,1609.07236,"subramanian, S.: Certifying and removing 
disparate impact. In: Proceedings of the 21th ACM SIGKDD 
International Conference on Knowledge Discovery and 
Data Mining, pp. 259–268 (2015)  
Fiske, S.: Stereotyping, prejudice, and discrimination. In: 
D. Gilbert, S. Fiske, G. Lindzey (eds.) Handbook of Social 
Psychology, pp. 357–411. Boston: McGraw-Hill (1998)  
Section 6: References
Friedler, S.A., Scheidegger, C., Venkatasubramanian, 
S.: On the (im)possibility of fairness. arXiv preprint 
arXiv:1609.07236 (2016)  
• 
Tobler, C.: Limits and potential of the concept of indirect 
discrimination. Tech. rep., European Network of Legal 
Experts in Anti-Discrimination (2008)  
Gillespie, T.: The relevance of algorithms. In: T. Gillespie, P. 
Boczkowski, K. Foot  (eds.) Media technologies: Essays on 
communication, materiality, and society, pp. 167–  193. MIT 
Press (2014)  
•  Wang, T., Rudin, C., Wagner, D., Sevieri, R.: Learning 
to detect patterns of crime. In: Machine Learning and 
Knowledge Discov"
354,algorithmic-accountability-in-low-and-middle-income-countries,1609.07236,nesta,Algorithmic Accountability in Low and Middle Income Countries,On the (im)possibility of fairness,algorithmic-accountability-in-low-and-middle-income-countries.txt,http://arxiv.org/abs/1609.07236,by_title,ontheimpossibilityoffairness,eferencesfriedlersascheideggercvenkatasubramaniansontheimpossibilityoffairnessarxivpreprintarxiv1609072362016toblerclimitsand
355,algorithmic-accountability-in-low-and-middle-income-countries,1610.07524,nesta,Algorithmic Accountability in Low and Middle Income Countries,"Fair prediction with disparate impact: A study of bias in recidivism
  prediction instruments",algorithmic-accountability-in-low-and-middle-income-countries.txt,http://arxiv.org/abs/1610.07524,by_arxiv_id,1610.07524,"yes approaches 
for discrimination-free classification. Data Mining and 
Knowledge Discovery 21(2), 277–292 (2010)  
Calders, T., Zliobaite, I.: Why unbiased computational 
processes can lead to discriminative decision procedures. 
In: B. Custers, T. Calders, B. Schermer, T. Zarsky (eds.) 
Discrimination and Privacy in the Information Society, pp. 
43–57 (2013)  
Chouldechova, S.: Fair prediction with disparate impact: 
A study of bias in recidivism prediction instruments. arXiv 
preprint arXiv:1610.07524 (2016)  
Christin, A., Rosenblatt, A., boyd, d.: Courts and predictive 
algorithms. Data & Civil Rights Primer (2015)  
Citron, D., Pasquale, F.: The scored society. Washington 
Law Review 89(1), 1–33 (2014)  
Corbett-Davies, S., Pierson, E., Feller, A., Goel, S., Huq, A.: 
Fair algorithms and the equal treatment principle. Working 
Paper (2017)  
Crawford, K., Schultz, J.: Big data and due process: Toward 
a framework to redress predictive privacy harms. Boston 
College Law Review 55(1), 93–12"
356,algorithmic-accountability-in-low-and-middle-income-countries,1610.07524,nesta,Algorithmic Accountability in Low and Middle Income Countries,"Fair prediction with disparate impact: A study of bias in recidivism
  prediction instruments",algorithmic-accountability-in-low-and-middle-income-countries.txt,http://arxiv.org/abs/1610.07524,by_title,fairpredictionwithdisparateimpactastudyofbiasinrecidivismpredictioninstruments,vacyintheinformationsocietypp43572013chouldechovasfairpredictionwithdisparateimpactastudyofbiasinrecidivismpredictioninstrume
357,algorithmic-accountability-in-low-and-middle-income-countries,1612.00323,nesta,Algorithmic Accountability in Low and Middle Income Countries,"The Tyranny of Data? The Bright and Dark Sides of Data-Driven
  Decision-Making for Social Good",algorithmic-accountability-in-low-and-middle-income-countries.txt,http://arxiv.org/abs/1612.00323,by_title,thetyrannyofdatathebrightanddarksidesofdatadrivendecisionmakingforsocialgood,romlepribrunostaianojsangokoyadletouzéeolivern2017thetyrannyofdatathebrightanddarksidesofdatadrivendecisionmakingfor45socialg
358,algorithmic-accountability-in-low-and-middle-income-countries,1703.00056,nesta,Algorithmic Accountability in Low and Middle Income Countries,"Fair prediction with disparate impact: A study of bias in recidivism
  prediction instruments",algorithmic-accountability-in-low-and-middle-income-countries.txt,http://arxiv.org/abs/1703.00056,by_title,fairpredictionwithdisparateimpactastudyofbiasinrecidivismpredictioninstruments,vacyintheinformationsocietypp43572013chouldechovasfairpredictionwithdisparateimpactastudyofbiasinrecidivismpredictioninstrume
359,national-strategy-for-artificial-intelligence,9711005,nesta,Norwegian National Strategy for Artificial Intelligence,"Some apparently disjoint aims and requirements for grammar development
  environments: the case of natural language generation",national-strategy-for-artificial-intelligence.txt,http://arxiv.org/abs/cmp-lg/9711005,by_title,someapparentlydisjointaimsandrequirementsforgrammardevelopmentenvironmentsthecaseofnaturallanguagegeneration,guagetextaudioandunderstandingthemeaningandcontextnaturallanguagegenerationnlginvolvesproducingtextbasedondatathesetechnologi
360,guidance-on-the-ai-auditing-framework,1511.02319,nesta,Guidance on the AI auditing framework,Review of Person Re-identification Techniques,guidance-on-the-ai-auditing-framework.txt,http://arxiv.org/abs/1511.02319,by_title,reviewofpersonreidentificationtechniques,verityoftherisktoindividualsyoumayalsoneedtoapplydeidentificationtechniquestotrainingdatabeforeitisextractedfromitssourceands
361,guidance-on-the-ai-auditing-framework,1807.04644,nesta,Guidance on the AI auditing framework,"Algorithms that Remember: Model Inversion Attacks and Data Protection
  Law",guidance-on-the-ai-auditing-framework.txt,http://arxiv.org/abs/1807.04644,by_title,algorithmsthatremembermodelinversionattacksanddataprotectionlaw,dmembershipinferenceattacksreproducedfromvealeetalalgorithmsthatremembermodelinversionattacksanddataprotectionlawexampleonemo
362,automated-driving-systems-a-vision-for-safety-20,1510.02867,nesta,Automated Driving Systems - A Vision for Safety 2.0,Artificial Intelligence and Asymmetric Information Theory,automated-driving-systems-a-vision-for-safety-20.txt,http://arxiv.org/abs/1510.02867,by_title,artificialintelligenceandasymmetricinformationtheory,tortheevolutionimplementationandsafetyassessmentofartificialintelligenceandotherrelevantsoftwaretechnologiesandalgorithmstoim
363,automated-driving-systems-a-vision-for-safety-20,1703.06597,nesta,Automated Driving Systems - A Vision for Safety 2.0,Artificial Intelligence and Economic Theories,automated-driving-systems-a-vision-for-safety-20.txt,http://arxiv.org/abs/1703.06597,by_title,artificialintelligenceandeconomictheories,tortheevolutionimplementationandsafetyassessmentofartificialintelligenceandotherrelevantsoftwaretechnologiesandalgorithmstoim
364,bigdata-discrimination-in-data-supported-decision-making,1412.3756,nesta,#BigData: Discrimination in data-supported decision making,Certifying and removing disparate impact,bigdata-discrimination-in-data-supported-decision-making.txt,http://arxiv.org/abs/1412.3756,by_title,certifyingandremovingdisparateimpact,illawrulesonroboticsp8_ta20170051feldmannmetal2015certifyingandremovingdisparateimpactinproceedingkdd15proceedingsofthe21thac
365,bigdata-discrimination-in-data-supported-decision-making,1605.06083,nesta,#BigData: Discrimination in data-supported decision making,Stereotyping and Bias in the Flickr30K Dataset,bigdata-discrimination-in-data-supported-decision-making.txt,http://arxiv.org/abs/1605.06083,by_title,stereotypingandbiasintheflickr30kdataset,ntabilityandtransparency28march2018miltenburge2016stereotypingandbiasintheflickr30kdatasetproceedingsoftheworkshoponmultimoda
366,bigdata-discrimination-in-data-supported-decision-making,1606.08813,nesta,#BigData: Discrimination in data-supported decision making,"European Union regulations on algorithmic decision-making and a ""right
  to explanation""",bigdata-discrimination-in-data-supported-decision-making.txt,http://arxiv.org/abs/1606.08813,by_title,europeanunionregulationsonalgorithmicdecisionmakingandarighttoexplanation,dflaxmans2016euregulationsonalgorithmicdecisionmakingandarighttoexplanationvanhobokenj2016fromcollectiontouseinprivacyregulat
367,bigdata-discrimination-in-data-supported-decision-making,1609.05807,nesta,#BigData: Discrimination in data-supported decision making,Inherent Trade-Offs in the Fair Determination of Risk Scores,bigdata-discrimination-in-data-supported-decision-making.txt,http://arxiv.org/abs/1609.05807,by_title,inherenttradeoffsinthefairdeterminationofriskscores,rmationsystemsvol353kleinbergjetal2017aforthcominginherenttradeoffsinthefairdeterminationofriskscoresproceedingsofinnovations
368,bigdata-discrimination-in-data-supported-decision-making,1610.07524,nesta,#BigData: Discrimination in data-supported decision making,"Fair prediction with disparate impact: A study of bias in recidivism
  prediction instruments",bigdata-discrimination-in-data-supported-decision-making.txt,http://arxiv.org/abs/1610.07524,by_title,fairpredictionwithdisparateimpactastudyofbiasinrecidivismpredictioninstruments,ehandbookofsurveyresearchpp175192chouldechovaa2017fairpredictionwithdisparateimpactastudyofbiasinrecidivismpredictioninstrume
369,bigdata-discrimination-in-data-supported-decision-making,1703.00056,nesta,#BigData: Discrimination in data-supported decision making,"Fair prediction with disparate impact: A study of bias in recidivism
  prediction instruments",bigdata-discrimination-in-data-supported-decision-making.txt,http://arxiv.org/abs/1703.00056,by_arxiv_id,1703.00056,"n Commercial 
Gender  Classification’,  Proceedings  of  Machine 
Learning  Research,  Vol.  81,  pp.  1­15,  Conference 
on Fairness, Accountability, and Transparency.
Callegaro, M. and Yang, Y. (2017), ‘The Role of Sur­
veys in the Era of “Big Data”’, in Vannette, D.L. and 
Krosnick, J.A. (eds.), The Palgrave Handbook of Sur-
vey Research, pp. 175­192.
Chouldechova, A. (2017), Fair prediction with dis-
parate impact: A study of bias in recidivism predic-
tion instruments, February 2017, arXiv:1703.00056 
[stat.AP].
Chopin I., Farkas L. and Germaine C. (2014), Eth-
nic origin and disability data collection in Europe – 
Comparing discrimination, Migration Policy Group 
for Open Society Foundations.
Council of Europe (2017a), Guidelines on the protec-
tion of individuals with regard to the processing of 
personal data in a world of Big Data, T­PD(2017)01, 
23 January 2017.
Council  of  Europe  (2017b),  Study  on  the  human 
rights  dimensions  of  automated  data  processing 
techniques (in par"
370,bigdata-discrimination-in-data-supported-decision-making,1703.00056,nesta,#BigData: Discrimination in data-supported decision making,"Fair prediction with disparate impact: A study of bias in recidivism
  prediction instruments",bigdata-discrimination-in-data-supported-decision-making.txt,http://arxiv.org/abs/1703.00056,by_title,fairpredictionwithdisparateimpactastudyofbiasinrecidivismpredictioninstruments,ehandbookofsurveyresearchpp175192chouldechovaa2017fairpredictionwithdisparateimpactastudyofbiasinrecidivismpredictioninstrume
371,bigdata-discrimination-in-data-supported-decision-making,1706.09847,nesta,#BigData: Discrimination in data-supported decision making,Runaway Feedback Loops in Predictive Policing,bigdata-discrimination-in-data-supported-decision-making.txt,http://arxiv.org/abs/1706.09847,by_title,runawayfeedbackloopsinpredictivepolicing,rposesofregulation2016679wp251rev01ensigndetal2018runawayfeedbackloopsinpredictivepolicingproceedingsofmachinelearningresearc
372,bigdata-discrimination-in-data-supported-decision-making,1711.00399,nesta,#BigData: Discrimination in data-supported decision making,"Counterfactual Explanations without Opening the Black Box: Automated
  Decisions and the GDPR",bigdata-discrimination-in-data-supported-decision-making.txt,http://arxiv.org/abs/1711.00399,by_title,counterfactualexplanationswithoutopeningtheblackboxautomateddecisionsandthegdpr,aldataprivacylawwachtersmittelstadtbandrusselc2017counterfactualexplanationswithoutopeningtheblackboxautomateddecisionsandthe
373,national-strategy-for-ai-discussion-document,1710.04778,nesta,National Strategy for AI - Discussion Document,"Retinal Fluid Segmentation and Detection in Optical Coherence Tomography
  Images using Fully Convolutional Neural Network",national-strategy-for-ai-discussion-document.txt,http://arxiv.org/abs/1710.04778,by_title,retinalfluidsegmentationanddetectioninopticalcoherencetomographyimagesusingfullyconvolutionalneuralnetwork,elligenceunderstandingthemajortypesofdeeplearningconvolutionalneuralnetworkrecurrentneuralnetworkwhatitisamultilayeredneuraln
374,national-strategy-for-ai-discussion-document,1803.05848,nesta,National Strategy for AI - Discussion Document,"Towards Clinical Diagnosis: Automated Stroke Lesion Segmentation on
  Multimodal MR Image Using Convolutional Neural Network",national-strategy-for-ai-discussion-document.txt,http://arxiv.org/abs/1803.05848,by_title,towardsclinicaldiagnosisautomatedstrokelesionsegmentationonmultimodalmrimageusingconvolutionalneuralnetwork,elligenceunderstandingthemajortypesofdeeplearningconvolutionalneuralnetworkrecurrentneuralnetworkwhatitisamultilayeredneuraln
375,national-strategy-for-ai-discussion-document,1809.04440,nesta,National Strategy for AI - Discussion Document,"Convolutional Neural Networks for Fast Approximation of Graph Edit
  Distance",national-strategy-for-ai-discussion-document.txt,http://arxiv.org/abs/1809.04440,by_title,convolutionalneuralnetworksforfastapproximationofgrapheditdistance,telligenceunderstandingthemajortypesofdeeplearningconvolutionalneuralnetworkrecurrentneuralnetworkwhatitisamultilayeredneural
376,national-strategy-for-ai-discussion-document,1903.03985,nesta,National Strategy for AI - Discussion Document,"Named Entity Recognition for Electronic Health Records: A Comparison of
  Rule-based and Machine Learning Approaches",national-strategy-for-ai-discussion-document.txt,http://arxiv.org/abs/1903.03985,by_title,namedentityrecognitionforelectronichealthrecordsacomparisonofrulebasedandmachinelearningapproaches,dcanoftenproducemoreaccurateresultsthantraditionalmachinelearningapproachesindeeplearninginterconnectedlayersofsoftwarebasedc
377,national-strategy-for-ai-discussion-document,1903.12331,nesta,National Strategy for AI - Discussion Document,"A Deep Dive into Understanding Tumor Foci Classification using
  Multiparametric MRI Based on Convolutional Neural Network",national-strategy-for-ai-discussion-document.txt,http://arxiv.org/abs/1903.12331,by_title,adeepdiveintounderstandingtumorfociclassificationusingmultiparametricmribasedonconvolutionalneuralnetwork,elligenceunderstandingthemajortypesofdeeplearningconvolutionalneuralnetworkrecurrentneuralnetworkwhatitisamultilayeredneuraln
378,national-strategy-for-ai-discussion-document,1904.05644,nesta,National Strategy for AI - Discussion Document,"Retinal Vessels Segmentation Based on Dilated Multi-Scale Convolutional
  Neural Network",national-strategy-for-ai-discussion-document.txt,http://arxiv.org/abs/1904.05644,by_title,retinalvesselssegmentationbasedondilatedmultiscaleconvolutionalneuralnetwork,elligenceunderstandingthemajortypesofdeeplearningconvolutionalneuralnetworkrecurrentneuralnetworkwhatitisamultilayeredneuraln
379,national-strategy-for-ai-discussion-document,2010.07621,nesta,National Strategy for AI - Discussion Document,HS-ResNet: Hierarchical-Split Block on Convolutional Neural Network,national-strategy-for-ai-discussion-document.txt,http://arxiv.org/abs/2010.07621,by_title,hsresnethierarchicalsplitblockonconvolutionalneuralnetwork,elligenceunderstandingthemajortypesofdeeplearningconvolutionalneuralnetworkrecurrentneuralnetworkwhatitisamultilayeredneuraln
380,ai-and-national-security,1311.0716,nesta,AI and National Security,Artificial Intelligence in Humans,ai-and-national-security.txt,http://arxiv.org/abs/1311.0716,by_title,artificialintelligenceinhumans,chaeljohansonandmichaelbowlingdeepstackexpertlevelartificialintelligenceinheadsupnolimitpokerscience2017doi101126scienceaam69
381,ai-and-national-security,1412.1897,nesta,AI and National Security,"Deep Neural Networks are Easily Fooled: High Confidence Predictions for
  Unrecognizable Images",ai-and-national-security.txt,http://arxiv.org/abs/1412.1897,by_title,deepneuralnetworksareeasilyfooledhighconfidencepredictionsforunrecognizableimages,dojweighinhtml49nguyenanhjasonyosinskiandjeffclunedeepneuralnetworksareeasilyfooledhighconfidencepredictionsforunrecognizable
382,ai-and-national-security,1512.08512,nesta,AI and National Security,Visually Indicated Sounds,ai-and-national-security.txt,http://arxiv.org/abs/1512.08512,by_arxiv_id,1512.08512,"ingyu Wei, Liwen Hu, Koki Nagano, and Hao Li. “Photorealistic Facial Texture 
Inference Using Deep Neural Networks.” Photorealistic Facial Texture Inference Using Deep Neural 
Networks. December 02, 2016. Accessed January 1, 2017. https://arxiv.org/pdf/1612.00523.pdf.
65  Owens, Andrew, Phillip Isola, Josh McDermott, Antonio Torralba, Edward H. Adelson, and William T. 
Freeman. “Visually Indicated Sounds.” Visually Indicated Sounds. April 30, 2016. Accessed March 1, 
2017. https://arxiv.org/abs/1512.08512.
66  Kenreck, Todd. “’Star Wars: Rogue One’ Is Brilliant, That CGI Though.” Forbes. December 19, 2016. 
Accessed March 1, 2017. https://www.forbes.com/sites/toddkenreck/2016/12/19/star-wars-
rogue-one-is-brilliant-that-cgi-though/.
67  Ferreira, Becky. “Robots Can Smell Now.” Motherboard. July 24, 2014. Accessed January 1, 2017. 
https://motherboard.vice.com/en_us/article/robots-can-smell-now.
68 
 Daniels, Matt (Study Chair) Department of Defense Office of Net Assessment: “Summer Study: 
(Arti"
383,ai-and-national-security,1512.08512,nesta,AI and National Security,Visually Indicated Sounds,ai-and-national-security.txt,http://arxiv.org/abs/1512.08512,by_title,visuallyindicatedsounds,ottantoniotorralbaedwardhadelsonandwilliamtfreemanvisuallyindicatedsoundsvisuallyindicatedsoundsapril302016accessedmarch120
384,ai-and-national-security,1606.09433,nesta,AI and National Security,"Steering a Predator Robot using a Mixed Frame/Event-Driven Convolutional
  Neural Network",ai-and-national-security.txt,http://arxiv.org/abs/1606.09433,by_title,steeringapredatorrobotusingamixedframeeventdrivenconvolutionalneuralnetwork,randgeoffreyehintonimagenetclassificationwithdeepconvolutionalneuralnetworksinadvancesinneuralinformationprocessingsystemspp1
385,ai-and-national-security,1610.05256,nesta,AI and National Security,Achieving Human Parity in Conversational Speech Recognition,ai-and-national-security.txt,http://arxiv.org/abs/1610.05256,by_arxiv_id,1610.05256,"ure16961.
3  Moravčík, Matej, Martin Schmid, Neil Burch, Viliam Lisý, Dustin Morrill, Nolan Bard, Trevor Davis, 
Kevin Waugh, Michael Johanson, and Michael Bowling. “DeepStack: Expert-level Artificial Intelli-
gence in heads-up no-limit poker.” Science, 2017. doi:10.1126/science.aam6960.
4 
5 
6 
Xiong, Wayne, Jasha Droppo, Xuedong Huang, Frank Seide, Mike Seltzer, Andreas Stolcke, Dong Yu, 
and Geoffrey Zweig. “Achieving human parity in conversational speech recognition.” arXiv preprint 
arXiv:1610.05256 (2016).
Krizhevsky, Alex, Ilya Sutskever, and Geoffrey E. Hinton. “ImageNet classification with deep con-
volutional neural networks.” In Advances in neural information processing systems, pp. 1097-1105. 
2012.
Ernest, Nicholas, and David Carroll. “Genetic Fuzzy based Artificial Intelligence for Unmanned Com-
bat Aerial Vehicle Control in Simulated Air Combat Missions.” Journal of Defense Management 06, 
no. 01 (2016). doi:10.4172/2167-0374.1000144.
7  Müller, Vincent C., and Nick Bostrom. “Fut"
386,ai-and-national-security,1610.05256,nesta,AI and National Security,Achieving Human Parity in Conversational Speech Recognition,ai-and-national-security.txt,http://arxiv.org/abs/1610.05256,by_title,achievinghumanparityinconversationalspeechrecognition,idemikeseltzerandreasstolckedongyuandgeoffreyzweigachievinghumanparityinconversationalspeechrecognitionarxivpreprintarxiv1610
387,ai-and-national-security,1612.00005,nesta,AI and National Security,"Plug & Play Generative Networks: Conditional Iterative Generation of
  Images in Latent Space",ai-and-national-security.txt,http://arxiv.org/abs/1612.00005,by_arxiv_id,1612.00005,"graph-
ics.stanford.edu/~niessner/thies2016face.html.
61  Stewart, Craig. “Adobe prototypes ‘Photoshop for audio’” Creative Bloq. November 03, 2016. Ac-
cessed January 1, 2017. http://www.creativebloq.com/news/adobe-prototypes-photoshop-for-au-
dio.
113
62  Nguyen A, Yosinski J, Bengio Y, Dosovitskiy A, Clune J (2016). Plug & Play Generative Networks: 
Conditional Iterative Generation of Images in Latent Space. In Computer Vision and Pattern Recog-
nition (CVPR ‘17), 2017. https://arxiv.org/abs/1612.00005
63  Keohane, Joe. “What News-Writing Bots Mean for the Future of Journalism.” Wired. February 16, 
2017. Accessed March 1, 2017. https://www.wired.com/2017/02/robots-wrote-this-story/.
64  Saito, Shunsuke, Lingyu Wei, Liwen Hu, Koki Nagano, and Hao Li. “Photorealistic Facial Texture 
Inference Using Deep Neural Networks.” Photorealistic Facial Texture Inference Using Deep Neural 
Networks. December 02, 2016. Accessed January 1, 2017. https://arxiv.org/pdf/1612.00523.pdf.
65  Owens, Andrew, Phil"
388,ai-and-national-security,1612.00005,nesta,AI and National Security,"Plug & Play Generative Networks: Conditional Iterative Generation of
  Images in Latent Space",ai-and-national-security.txt,http://arxiv.org/abs/1612.00005,by_title,plugplaygenerativenetworksconditionaliterativegenerationofimagesinlatentspace,11362nguyenayosinskijbengioydosovitskiyaclunej2016plugplaygenerativenetworksconditionaliterativegenerationofimagesinlatentspa
389,ai-and-national-security,1612.00523,nesta,AI and National Security,Photorealistic Facial Texture Inference Using Deep Neural Networks,ai-and-national-security.txt,http://arxiv.org/abs/1612.00523,by_arxiv_id,1612.00523," 2017. https://arxiv.org/abs/1612.00005
63  Keohane, Joe. “What News-Writing Bots Mean for the Future of Journalism.” Wired. February 16, 
2017. Accessed March 1, 2017. https://www.wired.com/2017/02/robots-wrote-this-story/.
64  Saito, Shunsuke, Lingyu Wei, Liwen Hu, Koki Nagano, and Hao Li. “Photorealistic Facial Texture 
Inference Using Deep Neural Networks.” Photorealistic Facial Texture Inference Using Deep Neural 
Networks. December 02, 2016. Accessed January 1, 2017. https://arxiv.org/pdf/1612.00523.pdf.
65  Owens, Andrew, Phillip Isola, Josh McDermott, Antonio Torralba, Edward H. Adelson, and William T. 
Freeman. “Visually Indicated Sounds.” Visually Indicated Sounds. April 30, 2016. Accessed March 1, 
2017. https://arxiv.org/abs/1512.08512.
66  Kenreck, Todd. “’Star Wars: Rogue One’ Is Brilliant, That CGI Though.” Forbes. December 19, 2016. 
Accessed March 1, 2017. https://www.forbes.com/sites/toddkenreck/2016/12/19/star-wars-
rogue-one-is-brilliant-that-cgi-though/.
67  Ferreira, Becky."
